Date,ELISA,FORTUM,HIAB,HUH1V,KALMAR,KEMIRA,KESKOB,KOJAMO,KNEBV,KCR,MANTA,METSO,NESTE,NOKIA,TYRES,NDAFI,ORNBV,OUT1V,QTCOM,SAMPO,STERV,TIETO,UPM,VALMT,WRT1V
2016-02-09,31.33,11.8,28.33,29.78,NaN,9.98,8.81,NaN,39.29,19.84,NaN,2.9,8.47,5.25,32.1,8.29,28.21,2.08,NaN,7.13,6.65,22.85,14.1,8.43,12.54
2016-02-10,31.61,11.53,26.55,30.33,NaN,10.19,8.9,NaN,38.99,19.64,NaN,2.9,8.72,5.3,31.9,8.66,28.67,2.11,NaN,7.08,6.9,23.48,14.34,8.64,12.54
2016-02-11,30.68,10.99,25.51,30.07,NaN,9.03,8.72,NaN,37.43,18.73,NaN,2.51,8.58,5.19,30.59,8.18,28.2,2.18,NaN,6.77,6.66,22.62,13.77,8.26,12.04
2016-02-12,30.94,11.45,25.39,29.66,NaN,8.97,8.78,NaN,37.36,18.58,NaN,2.51,8.72,5.23,31.49,8.47,28.56,2.66,NaN,6.88,6.79,22.81,14.14,8.31,12.22
2016-02-15,31.81,11.75,26.81,30.07,NaN,9.14,8.93,NaN,38.42,19.8,NaN,2.65,8.91,5.27,32.63,8.82,29.16,2.94,NaN,7.15,7.19,23.25,14.74,8.69,12.57
2016-02-16,31.33,11.78,26.56,29.77,NaN,9.28,8.85,NaN,38.3,19.95,NaN,2.59,8.95,5.3,32.65,8.77,29.1,2.8,NaN,7.17,7.15,22.81,14.59,8.7,12.42
2016-02-17,32.39,11.88,27.88,30.5,NaN,9.58,8.94,NaN,39.56,21.02,NaN,2.72,9.22,5.5,33.78,9.05,29.68,2.98,NaN,7.36,7.53,23.35,15.36,8.99,12.81
2016-02-18,32.78,11.94,28.66,31.22,NaN,9.98,8.94,NaN,39.96,21.33,NaN,2.69,9.32,5.59,33.72,8.93,30.52,3,NaN,7.4,7.61,23.77,15.6,9.12,12.88
2016-02-19,32.44,11.69,28.12,30.63,NaN,9.94,8.91,NaN,40.34,20.2,NaN,2.61,9.27,5.4,33.34,8.86,30.4,2.98,NaN,7.35,7.67,23.77,15.63,9.08,12.75
2016-02-22,33.37,12.3,29.06,30.95,NaN,10.08,9.14,NaN,41.2,19.97,NaN,2.69,9.58,5.63,33.9,9.15,31.04,3.09,NaN,7.53,7.88,24.13,15.99,9.48,13.14
2016-02-23,33.1,12.02,28.77,30.54,NaN,9.94,9.05,NaN,40.67,20.04,NaN,2.51,9.51,5.56,33.24,9.05,30.58,3.06,NaN,7.54,7.63,24.24,15.57,9.32,12.81
2016-02-24,32.3,11.67,27.83,30.1,NaN,9.96,8.88,NaN,39.78,19.76,NaN,2.53,9.45,5.49,32.03,8.81,30.15,2.8,NaN,7.46,7.37,24.12,15.09,9.32,12.37
2016-02-25,33.19,11.93,28.26,30.42,NaN,10.36,8.88,NaN,40.47,19.49,NaN,2.67,9.8,5.62,32.18,9.03,30.68,2.82,NaN,7.54,7.48,24.18,15.21,9.35,12.47
2016-02-26,32.92,12.13,28.93,30.63,NaN,10.55,9.15,NaN,41.14,20.13,NaN,2.86,9.77,5.6,29.79,9.15,30.88,2.93,NaN,7.66,7.58,24.23,15.37,9.57,12.54
2016-02-29,32.89,12.23,28.7,30.53,NaN,10.56,9.01,NaN,40.95,20.3,NaN,3,9.64,5.61,30.31,9.18,31.2,3.14,NaN,7.55,7.62,24.13,15.65,9.59,12.38
2016-03-01,33.54,12.49,29.42,31.07,NaN,10.69,9.22,NaN,41.89,20.9,NaN,3.02,9.47,5.66,30.67,9.33,31.16,3.17,NaN,7.69,7.82,24.6,15.96,9.81,12.83
2016-03-02,32.86,12.6,29,30.86,NaN,10.63,9.2,NaN,40.88,20.65,NaN,3.17,9.44,5.69,30.01,9.42,30.84,3.2,NaN,7.68,7.85,24.69,15.83,9.57,12.63
2016-03-03,32.19,12.79,29.6,30.78,NaN,10.67,9.31,NaN,41.44,20.85,NaN,3.26,9.5,5.54,30.02,9.39,30.07,3.33,NaN,7.66,7.9,24.3,16.01,9.68,13.09
2016-03-04,32.25,13.03,29.79,30.98,NaN,10.79,9.53,NaN,41.38,20.95,NaN,3.31,9.62,5.61,29.35,9.41,30.17,3.39,NaN,7.57,7.9,24.31,16.12,9.71,12.88
2016-03-07,32.07,13.06,30.49,31.2,NaN,10.77,9.4,NaN,42,20.95,NaN,3.52,9.71,5.6,29.34,9.33,29.91,3.41,NaN,7.53,7.8,24.26,15.65,10.05,12.74
2016-03-08,32.19,13.08,30.84,30.65,NaN,10.42,9.34,NaN,40.14,20.81,NaN,3.36,9.64,5.4,29.04,9.32,29.51,3.38,NaN,7.53,7.65,24.02,15.33,9.71,12.67
2016-03-09,32.39,13.19,30.41,30.95,NaN,10.57,9.4,NaN,40.6,20.77,NaN,3.35,9.82,5.39,29.43,9.41,29.55,3.31,NaN,7.58,7.67,23.93,15.44,9.64,12.83
2016-03-10,32.36,13.13,28.15,30.41,NaN,10.38,9.31,NaN,40.06,20.2,NaN,3.26,9.84,5.37,28.6,9.39,29.19,3.28,NaN,7.52,7.44,23.83,15.27,9.35,12.57
2016-03-11,33.06,13.39,29.44,31.15,NaN,10.54,9.56,NaN,40.54,20.38,NaN,3.45,9.86,5.39,29.42,9.77,29.86,3.54,NaN,7.71,7.53,24.13,15.55,9.49,12.88
2016-03-14,33.11,13.59,29.96,31.77,NaN,10.66,9.56,NaN,42.49,21.19,NaN,3.46,9.93,5.46,29.75,9.76,30.1,3.71,NaN,7.8,7.91,25.4,16.08,9.74,13.13
2016-03-15,33.12,13.28,29.33,31.82,NaN,10.71,9.53,NaN,42.04,21.08,NaN,3.34,10,5.47,29.57,9.65,29.99,3.67,NaN,7.75,7.79,25.09,15.77,9.52,12.99
2016-03-16,33.14,13.21,29.28,31.81,NaN,10.67,9.59,NaN,42.14,21.27,NaN,3.15,9.9,5.45,29.85,9.65,29.77,3.52,NaN,7.76,7.95,24.97,15.9,9.55,12.9
2016-03-17,33.37,13.25,30.07,32.11,NaN,10.79,9.48,NaN,42.31,21.28,NaN,3.35,10.12,5.41,30.66,9.52,29.83,3.8,NaN,7.79,8.03,24.43,16.12,9.71,13.09
2016-03-18,33.44,13.53,30.54,32.48,NaN,10.91,9.66,NaN,42.55,21.92,NaN,3.46,10.05,5.45,31.23,8.95,29.71,3.84,NaN,7.82,7.94,23.5,16.11,9.9,13.22
2016-03-21,33.46,13.46,30.29,32.4,NaN,10.85,9.63,NaN,42.62,21.78,NaN,3.48,10.06,5.4,31.31,8.82,30.35,3.7,NaN,7.82,7.94,23.87,16.09,9.77,13.28
2016-03-22,33.42,13.32,30.41,32.71,NaN,10.2,9.62,NaN,41.89,21.62,NaN,3.52,10.11,5.44,31.32,8.76,30.47,3.67,NaN,7.77,7.89,23.97,16.13,9.93,13.33
2016-03-23,33.58,13.06,28.2,33.09,NaN,10.26,9.71,NaN,42.09,21.43,NaN,3.5,10.06,5.32,30.98,8.63,29.16,3.42,NaN,7.7,7.98,22.63,16.47,9.53,13.3
2016-03-24,33.18,12.79,27.93,32.96,NaN,10.08,9.55,NaN,41.53,20.32,NaN,3.32,9.93,5.2,30.31,8.41,28.67,3.35,NaN,7.51,7.82,22.42,16.37,9.35,13.19
2016-03-29,33.78,12.96,27.93,32.84,NaN,9.96,9.61,NaN,41.95,20.45,NaN,3.18,10.01,5.22,30.3,8.41,29.01,3.29,NaN,7.6,7.81,22.83,16.25,9.29,13.25
2016-03-30,34.32,13.42,29.21,33.36,NaN,10.2,9.87,NaN,43.29,21.08,NaN,3.23,10.13,5.34,31.28,8.55,28.99,3.51,NaN,7.66,8.07,23.14,16.31,9.78,13.43
2016-03-31,34.17,13.31,28.39,32.63,NaN,9.81,9.7,NaN,42.36,20.98,NaN,3.32,9.64,5.23,31.02,8.45,29.05,3.43,NaN,7.59,7.87,22.92,15.92,9.68,13.26
2016-04-01,32.39,13.05,27.7,32.39,NaN,9.82,9.73,NaN,41,21.03,NaN,3.28,9.67,5.12,29.92,8.4,28.84,3.46,NaN,7.51,7.63,22.61,15.58,9.53,13.13
2016-04-04,32.31,13.14,28.12,32.56,NaN,9.82,9.7,NaN,40.92,20.59,NaN,3.23,9.64,5.11,30.26,8.32,29.5,3.37,NaN,7.53,7.64,22.63,15.59,9.72,13.21
2016-04-05,31.88,12.74,27.61,32.49,NaN,9.78,8.87,NaN,40.59,20.35,NaN,3.13,9.65,5.09,29.56,8.07,29.27,3.56,NaN,7.45,7.64,22.54,15.69,9.41,13
2016-04-06,32.22,11.21,27.39,32.88,NaN,9.72,9.06,NaN,40.73,20.37,NaN,3.13,9.69,5.13,29.49,8.14,29.91,3.61,NaN,7.52,7.51,22.8,15.22,9.4,13.06
2016-04-07,31.81,11.19,27.24,32.44,NaN,9.69,9.15,NaN,40.19,19.92,NaN,3.15,9.72,5.07,28.81,8.01,29.39,3.45,NaN,7.33,7.33,22.98,14.94,9.32,12.87
2016-04-08,32.49,11.53,27.94,33.03,NaN,9.78,9.31,NaN,41.37,20.37,NaN,3.31,9.91,5.3,29.73,8.22,29.59,3.57,NaN,7.48,7.58,23.08,14.45,9.4,13.03
2016-04-11,32.77,11.73,28.35,33.31,NaN,9.96,9.32,NaN,41.24,20.69,NaN,3.26,9.93,5.22,30.26,8.3,29.5,3.61,NaN,7.47,7.62,23,14.51,9.54,13.13
2016-04-12,33.14,11.72,28.68,33.43,NaN,9.92,9.36,NaN,41.38,20.65,NaN,3.34,10.02,5.16,30.82,8.32,29.29,3.65,NaN,7.52,7.51,23.24,14.56,9.5,13.18
2016-04-13,32.7,12.08,29.28,33.54,NaN,10.24,9.06,NaN,41.26,21.34,NaN,3.43,9.91,5.37,30.17,8.54,29.48,3.87,NaN,7.67,7.86,23.6,15.24,9.74,13.11
2016-04-14,32.87,12.09,29.32,33.51,NaN,10.31,9.07,NaN,41.62,21.38,NaN,3.73,9.82,5.53,30.83,8.54,29.54,3.84,NaN,7.72,7.89,23.82,15.44,9.79,13.24
2016-04-15,33.68,12.19,29.44,33.69,NaN,10.25,9.13,NaN,42.13,21.34,NaN,3.73,9.76,5.45,30.9,8.49,29.63,3.82,NaN,7.67,7.82,23.57,15.2,9.71,13.21
2016-04-18,33.96,12.3,29.4,33.88,NaN,10.44,9.15,NaN,41.94,21.23,NaN,3.74,9.75,5.45,31.01,8.48,30.11,3.89,NaN,7.75,7.86,24.45,15.43,9.83,13.28
2016-04-19,34.8,12.53,30.43,34.1,NaN,10.57,9.18,NaN,43.13,21.73,NaN,3.73,9.97,5.54,32.16,8.62,30.34,3.98,NaN,7.85,7.66,24.87,15.45,9.98,13.71
2016-04-20,34.79,12.72,30.88,34.31,NaN,10.56,9.09,NaN,43.07,22.02,NaN,3.78,9.86,5.45,32.43,8.72,30.18,4.11,NaN,7.92,7.75,24.79,15.68,10.09,13.77
2016-04-21,34.32,12.9,30.97,34.78,NaN,10.13,8.97,NaN,40.47,22.03,NaN,3.79,9.67,5.37,32.13,8.83,30.36,4.26,NaN,7.85,7.71,24.72,15.44,10.34,13.28
2016-04-22,33.23,12.9,30.86,35.57,NaN,10.1,8.87,NaN,40.16,21.83,NaN,3.8,9.77,5.38,31.95,8.8,30.27,4.31,NaN,7.35,7.57,24.44,15.21,10.3,13
2016-04-25,33.13,12.57,30.19,34.62,NaN,10.04,8.87,NaN,39.93,21.26,NaN,3.6,9.66,5.24,31.77,8.66,30.04,3.99,NaN,7.2,7.46,24.19,14.91,10.35,12.75
2016-04-26,33.23,12.94,29.84,34.63,NaN,10.62,8.93,NaN,39.79,20.85,NaN,3.6,9.68,5.25,32,8.65,29.82,3.87,NaN,7.21,7.81,23.54,16.25,10.34,12.56
2016-04-27,33.18,13.07,29.92,34.75,NaN,10.65,8.82,NaN,39.9,20.25,NaN,3.45,8.93,5.27,32.57,8.75,30.5,3.78,NaN,7.07,7.92,23.57,16.63,10.57,12.61
2016-04-28,32.93,13.12,30.21,34.85,NaN,10.68,8.97,NaN,39.83,20.19,NaN,3.49,9.38,5.28,32.71,8.74,30.09,3.81,NaN,7.08,8.13,23.06,17.09,10.63,12.57
2016-04-29,32.61,13.16,33,34.3,NaN,10.58,8.72,NaN,39.84,20.03,NaN,3.48,9.31,5.15,32.22,8.49,30.46,3.66,NaN,6.94,7.62,22.93,16.68,10.95,12.48
2016-05-02,32.55,12.98,33.84,34.45,NaN,10.63,8.77,NaN,39.64,19.89,NaN,3.34,9.37,5.18,32.56,8.49,30.35,3.57,4.12,7.02,7.53,23.13,16.51,10.67,12.49
2016-05-03,32.63,12.73,33.26,34.4,NaN,10.51,8.74,NaN,39.55,19.61,NaN,3.27,9.46,5.09,32.3,8.29,30.52,3.44,4.35,6.97,7.29,23.27,16.37,10.56,12.34
2016-05-04,32.08,12.56,32.88,33.82,NaN,10.33,8.65,NaN,38.94,19.49,NaN,3.28,9.43,5.03,30.4,8.13,30.15,3.42,4.16,7.09,7.29,23.08,16.44,10.5,12.1
2016-05-06,31.71,12.83,33.08,34.09,NaN,10.52,8.64,NaN,39.05,20.15,NaN,3.43,9.44,4.95,31.68,7.99,29.8,3.48,4.2,7.04,7.21,23.22,16.44,10.92,12.11
2016-05-09,32.28,12.71,32.89,34.6,NaN,10.31,8.73,NaN,38.83,20.06,NaN,3.36,9.27,5.01,31.57,8.14,30.38,3.24,4.48,7.11,7.18,23.11,16.57,11.02,12.16
2016-05-10,32.12,12.81,32.99,34.72,NaN,10.43,8.73,NaN,39.2,20.35,NaN,3.35,9.56,4.65,32.06,8.27,30.37,3.32,5,7.16,7.25,23.09,16.6,10.83,12.22
2016-05-11,32.45,12.73,33.16,35.12,NaN,10.42,8.67,NaN,39.47,20.43,NaN,3.37,9.62,4.64,32.25,8.24,30.44,3.36,4.85,7.13,7.42,23.3,16.65,10.87,12.2
2016-05-12,32.48,12.77,33.07,35.09,NaN,10.44,8.72,NaN,39.35,20.46,NaN,3.35,9.4,4.55,31.83,8.12,30.09,3.31,4.51,7.13,7.35,23.05,16.47,10.71,12.06
2016-05-13,32.58,12.91,32.58,35.31,NaN,10.38,8.7,NaN,39.61,20.6,NaN,3.34,9.43,4.63,32.18,8.18,30.58,3.37,4.8,7.05,7.14,22.99,16.46,10.74,12.06
2016-05-16,32.59,13.02,33.31,34.96,NaN,10.52,8.66,NaN,39.75,24.28,NaN,3.41,9.49,4.59,32.17,8.22,30.32,3.5,4.98,7.06,7.19,23.22,16.58,10.97,12.16
2016-05-17,32.84,13.19,32.99,35.37,NaN,10.84,8.63,NaN,39.55,23.38,NaN,3.48,9.48,4.54,31.6,8.22,30.37,3.49,5.02,7.07,7.31,23.32,16.61,10.87,12.14
2016-05-18,32.68,13.21,33.06,35.53,NaN,10.79,8.62,NaN,39.88,22.92,NaN,3.47,9.53,4.67,31.37,8.3,30.79,3.5,5,7.14,7.16,23.48,16.59,10.89,12.19
2016-05-19,32.38,13,32.84,35.59,NaN,10.69,8.55,NaN,39.17,22.71,NaN,3.36,9.49,4.61,30.98,8.26,30.69,3.35,4.91,7.1,7.2,23.16,16.55,10.69,12.11
2016-05-20,32.91,13.1,33.26,36.52,NaN,10.7,8.76,NaN,39.95,22.53,NaN,3.42,9.62,4.65,31.34,8.37,31.47,3.51,5,7.23,7.31,23.4,16.65,10.89,12.23
2016-05-23,32.39,13.08,33.58,36.44,NaN,10.73,8.8,NaN,39.76,22.58,NaN,3.35,9.58,4.68,30.87,8.27,31.7,3.55,4.85,7.22,7.25,23.65,16.61,10.83,12.17
2016-05-24,32.64,13.21,33.93,36.71,NaN,10.89,8.94,NaN,40.37,22.68,NaN,3.36,9.78,4.8,31.4,8.56,32.18,3.62,4.7,7.3,7.41,23.48,16.84,10.97,12.29
2016-05-25,33.11,13.34,34.21,36.96,NaN,10.91,8.96,NaN,40.33,23,NaN,3.45,9.81,5.03,31.09,8.82,32.52,3.7,4.9,7.28,7.45,23.91,16.87,10.96,12.29
2016-05-26,33.63,13.58,34.57,37.32,NaN,11,9.07,NaN,41.51,23.3,NaN,3.55,9.98,5.02,31.1,8.82,32.62,3.76,4.8,7.3,7.57,24.38,17.25,11.15,12.31
2016-05-27,33.67,13.58,34.59,37.49,NaN,10.94,9.07,NaN,41.53,24.07,NaN,3.44,10,5.06,31.44,8.84,32.52,3.69,4.8,7.35,7.61,24.67,17.28,10.92,12.28
2016-05-30,33.57,13.57,34.35,37.27,NaN,10.87,9.09,NaN,41.52,25.05,NaN,3.4,10.03,5.12,31.49,8.85,32.59,3.65,4.8,7.36,7.63,24.66,17.24,10.87,12.3
2016-05-31,34.24,13.48,34.81,37.57,NaN,10.84,9.01,NaN,42.48,24.86,NaN,3.5,10.1,5.14,31.73,8.72,32.25,3.76,4.75,7.29,7.71,24.65,17.29,11.1,12.42
2016-06-01,34.18,13.31,34.5,37.42,NaN,10.8,9.14,NaN,42.03,24.47,NaN,3.31,10.21,5.07,31.25,8.7,32.21,3.62,4.73,7.28,7.63,24.66,17.24,10.96,12.36
2016-06-02,34.18,13.43,34.91,37.64,NaN,10.87,9.14,NaN,41.34,24.73,NaN,3.41,10.15,5.07,31.89,8.72,32.33,3.81,4.67,7.26,7.63,24.62,17.24,11.05,12.58
2016-06-03,34.44,13.5,34.84,37.37,NaN,10.87,9.15,NaN,41.16,24.63,NaN,3.45,10.21,5.03,31.35,8.6,33.02,3.84,4.7,7.19,7.57,24.35,16.95,10.95,12.77
2016-06-06,34.41,13.76,36.15,37.57,NaN,10.89,9.32,NaN,41.6,24.66,NaN,3.54,10.27,5.01,31.67,8.51,33.58,3.84,4.71,7.24,7.67,24.35,17.22,11.15,12.93
2016-06-07,34.8,14.1,37.02,38.07,NaN,10.97,9.27,NaN,41.9,24.53,NaN,3.72,10.45,5.04,32.65,8.77,34.18,3.94,4.8,7.28,7.74,24.28,17.34,11.31,13.09
2016-06-08,34.6,14.15,37.04,37.91,NaN,11,9.4,NaN,41.53,24.95,NaN,3.82,10.45,5.04,32.95,8.66,34.14,3.95,4.65,7.26,7.72,24.47,17.42,11.38,13.08
2016-06-09,34.23,14.04,36.99,37.95,NaN,10.93,9.35,NaN,41.47,24.43,NaN,3.96,10.32,5.03,32.5,8.48,34.01,3.91,4.66,7.12,7.71,24.37,17.34,11.2,12.84
2016-06-10,33.97,14.22,36.33,37.31,NaN,10.89,9.2,NaN,40.61,23.73,NaN,3.82,10.21,4.98,32.15,8.22,33.47,3.77,4.7,6.94,7.46,24.05,16.9,10.92,12.49
2016-06-13,33.53,13.95,35.48,36.39,NaN,10.65,9.07,NaN,39.64,23.23,NaN,3.77,10.09,5.06,31.51,8.07,32.74,3.69,4.61,6.76,7.28,23.58,16.66,10.66,12.3
2016-06-14,32.93,13.84,34.86,35.85,NaN,10.54,9.02,NaN,38.95,23.08,NaN,3.64,9.9,4.94,30.85,7.93,32.45,3.61,4.55,6.68,7.1,23.23,16.32,10.51,12.08
2016-06-15,33.11,13.95,34.93,36.5,NaN,10.44,9.08,NaN,39.37,23.29,NaN,3.77,9.94,5.05,31.19,8.07,35,3.72,4.48,6.71,7.09,23.21,16.42,10.65,12.14
2016-06-16,32.75,13.71,33.89,35.85,NaN,10.22,8.91,NaN,38.89,22.74,NaN,3.52,9.68,5.08,30.9,7.86,34.22,3.49,4.45,6.66,6.96,22.92,16.17,10.85,11.79
2016-06-17,32.98,13.98,35.57,35.9,NaN,9.92,9.05,NaN,39.23,22.99,NaN,3.66,9.74,4.86,31.4,8.1,34.14,3.69,4.6,6.75,7.23,23.29,16.47,11.09,12.16
2016-06-20,34.12,14.37,36.56,36.95,NaN,10.65,9.3,NaN,40.43,23.81,NaN,3.81,10.15,4.94,32.8,8.44,34.49,3.73,4.66,6.96,7.54,23.96,17.11,11.6,12.6
2016-06-21,33.65,14.45,36.36,37.07,NaN,10.56,9.3,NaN,40.45,23.33,NaN,3.81,10.17,4.95,32.9,8.39,34.77,3.75,4.7,6.98,7.55,24.07,17.18,12.12,12.73
2016-06-22,33.57,14.31,36.65,36.98,NaN,10.72,9.35,NaN,40.6,23.5,NaN,4.16,10.34,4.97,32.91,8.39,34.81,3.77,4.79,7.06,7.58,24.08,17.21,12.2,12.81
2016-06-23,33.66,14.19,37.53,37.18,NaN,10.9,9.29,NaN,41.3,24.07,NaN,4.46,10.47,5.04,33.2,7.95,34.88,4.11,4.75,6.91,7.66,24.85,17.75,12.42,12.83
2016-06-27,32.11,13.33,33.06,34.37,NaN,10.15,8.92,NaN,38.69,21.84,NaN,4.04,9.82,4.56,31,7.24,33.45,3.5,4.59,6.26,6.86,23.07,15.68,11.39,11.41
2016-06-28,33.06,13.68,34.75,35.4,NaN,10.23,9.08,NaN,39.67,21.94,NaN,4.02,10.15,4.82,31.14,7.37,34.16,3.56,4.59,6.38,7,23.68,15.96,11.41,11.81
2016-06-29,34.34,14.08,36.02,36.41,NaN,10.51,9.42,NaN,40.66,22.4,NaN,4.11,10.57,4.97,31.88,7.53,34.79,3.65,4.59,6.53,7.11,24.21,16.29,11.67,12.06
2016-06-30,34.4,14.38,36.42,37.18,NaN,10.66,9.53,NaN,41.25,22.66,NaN,4.04,10.71,5.11,32.03,7.53,34.8,3.76,4.62,6.65,7.18,24.54,16.4,11.95,12.18
2016-07-01,34.68,14.57,36.9,37.88,NaN,11,9.58,NaN,41.62,23.01,NaN,4.19,10.85,5.08,33.35,7.56,35.37,3.94,4.64,6.79,7.45,25.06,17.22,12.14,12.67
2016-07-04,34.46,14.59,36.1,37.53,NaN,10.96,9.48,NaN,41.41,23.09,NaN,4.21,10.86,4.98,32.41,7.46,35.67,4.17,4.73,6.7,7.36,24.64,17.07,11.95,12.76
2016-07-05,34.37,14.16,35.05,37.49,NaN,10.64,9.39,NaN,40.61,22.05,NaN,4.04,10.73,4.81,31.65,7.23,35.4,3.97,4.79,6.56,7.11,24.7,16.53,11.68,12.44
2016-07-06,33.59,14.02,35.34,37.38,NaN,10.56,9.33,NaN,40.21,21.68,NaN,3.95,10.57,4.77,31.53,7.1,35.72,3.9,4.8,6.48,7.05,24.48,16.36,11.4,12.46
2016-07-07,33.62,14.33,35.45,37.29,NaN,10.67,9.43,NaN,40.56,21.9,NaN,4.22,10.53,4.79,31.87,7.19,36,3.99,4.8,6.51,7.18,24.77,16.45,11.48,12.46
2016-07-08,34.29,14.58,36.15,37.8,NaN,10.83,9.56,NaN,41.21,22.2,NaN,4.35,10.46,4.94,32.4,7.41,36.54,4.09,4.8,6.67,7.48,25.31,16.77,11.61,12.54
2016-07-11,34.73,14.53,37.52,38.45,NaN,11.06,9.71,NaN,42.3,22.54,NaN,4.57,10.63,5.04,32.8,7.51,37.04,4.27,4.85,6.76,7.67,25.78,17.24,12,12.8
2016-07-12,34.82,14.6,37.73,38.2,NaN,11.09,9.69,NaN,42.47,22.72,NaN,4.76,10.59,5.07,33.23,7.63,37.02,4.47,NaN,6.9,7.78,25.64,17.37,12.01,12.75
2016-07-13,35,14.85,37.72,38.19,NaN,11.22,9.76,NaN,42.84,22.64,NaN,4.78,10.76,5.31,32.76,7.57,37.07,4.69,4.73,6.83,7.74,25.31,17.4,12.02,12.87
2016-07-14,35.14,14.94,37.78,38.07,NaN,11.29,9.76,NaN,42.88,22.83,NaN,4.85,10.65,5.35,33.47,7.65,36.58,4.64,4.75,6.85,7.78,25.71,17.53,11.99,12.96
2016-07-15,34.13,15,37.3,38.1,NaN,11.22,9.75,NaN,43.04,22.14,NaN,4.89,10.52,5.34,33.16,7.7,36.65,4.54,4.75,6.81,7.77,25.44,17.47,12.01,12.97
2016-07-18,34.13,15.06,37.36,38.55,NaN,11.29,9.65,NaN,42.89,22.19,NaN,4.86,10.38,5.3,32.95,7.79,36.8,4.6,4.65,6.84,7.87,25.57,17.53,11.99,12.93
2016-07-19,33.97,14.86,38.02,38.72,NaN,11.09,9.68,NaN,44.63,22.07,NaN,4.8,10.53,5.18,33.1,7.76,37.05,4.51,4.55,6.79,7.82,25.68,17.53,12.2,13.11
2016-07-20,33.96,14.78,38.5,39.6,NaN,11.17,9.84,NaN,45.48,22.61,NaN,4.68,10.58,5.28,33.78,8.03,37.22,4.45,4.69,6.91,8,26.17,17.65,12.23,12.4
2016-07-21,33.37,15,40.25,39.99,NaN,11.08,9.78,NaN,45.06,22.98,NaN,4.9,10.3,5.29,33.67,7.98,36.89,4.56,4.61,6.85,7.9,25.96,17.62,12.14,12.49
2016-07-22,33.62,15.09,40.78,39.12,NaN,11.63,9.97,NaN,45.37,25.15,NaN,4.84,10.36,5.3,33.43,7.88,36.78,4.65,4.61,6.83,7.98,26.88,17.86,12.17,12.81
2016-07-25,33.42,15.1,40.7,39.36,NaN,11.72,10.02,NaN,45.76,25.74,NaN,5,10.25,5.29,34.08,7.98,36.89,4.65,4.61,6.85,8.03,26.65,17.9,12.32,12.99
2016-07-26,33.15,15.19,40.63,39.97,NaN,11.86,10.06,NaN,45.67,26.27,NaN,4.92,10.24,5.24,34.25,7.98,37.19,4.76,4.58,6.83,8.15,26.91,18.54,12.13,12.92
2016-07-27,32.58,15.19,40.58,39.7,NaN,11.99,10.25,NaN,46.22,27.22,NaN,4.5,10.21,5.27,33.97,7.96,36.77,5,4.7,6.83,8.1,26,18.25,12.21,13
2016-07-28,32.42,15.05,40.49,39.47,NaN,11.9,10.13,NaN,45.8,27.4,NaN,4.46,11.22,5.16,33.7,7.86,36.33,5.14,4.93,6.72,8.06,25.98,18.39,11.6,12.97
2016-07-29,32.44,14.85,40.09,39.29,NaN,11.76,9.97,NaN,45.29,26.94,NaN,4.33,11.29,5.14,33.23,8,36.63,5.15,5.03,6.74,8.12,25.74,18.43,11.68,12.94
2016-08-01,32.25,14.71,39.08,38.97,NaN,11.63,9.92,NaN,45.07,26.12,NaN,4.19,11.53,5.06,33.31,7.94,36.59,5.12,5.32,6.71,8.05,25.84,18.31,11.47,12.77
2016-08-02,31.86,14.43,38.95,38.51,NaN,11.62,9.89,NaN,44.95,25.97,NaN,4.04,11.38,4.98,32.63,7.78,35.96,5.1,5.32,6.63,7.87,25.76,18.09,11.49,12.55
2016-08-03,31.71,14.3,38.31,38.1,NaN,11.53,10.44,NaN,44.51,25.9,NaN,4.1,11.58,4.96,33.4,7.8,35.92,5.12,5.24,6.56,7.86,25.36,18.05,11.37,12.43
2016-08-04,31.88,14.51,38.93,38.21,NaN,11.52,10.33,NaN,45.12,25.8,NaN,4.07,11.76,4.9,33.85,7.88,35.97,5.32,5.35,6.75,7.92,25.6,18.26,11.52,12.55
2016-08-05,31.96,14.28,39.03,38.75,NaN,11.63,10.24,NaN,45.63,25.99,NaN,4.09,12.02,4.92,34.6,8.03,35.82,5.28,5.5,6.88,8.06,25.79,18.61,11.52,12.69
2016-08-08,31.89,14.49,39.77,38.96,NaN,11.77,10.34,NaN,46.08,26.58,NaN,4.05,12.32,4.94,34.64,8.07,35.9,5.4,5.34,6.97,8.12,25.9,18.78,11.61,12.83
2016-08-09,32.29,14.61,40.69,39.58,NaN,11.88,10.35,NaN,47.5,26.75,NaN,4.08,12.44,5.06,33.65,8.28,36.08,5.51,5.25,7.11,8.26,26.29,19.16,12.08,13.05
2016-08-10,31.97,14.44,40.51,39.32,NaN,11.82,10.25,NaN,47.51,26.6,NaN,4.05,12.64,5.07,33.58,8.27,35.79,5.44,5.25,7,8.2,26.34,18.91,11.94,13.08
2016-08-11,32.52,14.57,41.98,39.41,NaN,11.92,10.27,NaN,47.73,27.07,NaN,4.04,12.73,5.09,34.21,8.37,35.97,5.39,5.18,6.91,8.31,26.35,18.94,12.01,13.16
2016-08-12,32.33,14.51,41.51,39.34,NaN,11.85,10.21,NaN,47.36,26.53,NaN,4,12.83,5.13,33.96,8.32,35.71,5.41,5.2,6.84,8.24,26.35,18.85,12.02,13.17
