Date,AC,AI,AIR,MT,CS,BNP,EN,BVI,CAP,CA,ACA,BN,DSY,EDEN,ENGI,EL,ERF,RMS,KER,OR,LR,MC,ML,ORA,RI,PUB,RNO,SAF,SGO,SAN,SU,GLE,STLAP,STMPA,TEP,HO,TTE,URW,VIE,DG
1996-04-09,15.21,11.05,NaN,NaN,10.93,14.65,6.55,NaN,24.56,27.69,NaN,14.17,NaN,NaN,NaN,NaN,NaN,21.67,43.05,21.4,NaN,35.31,NaN,NaN,16.15,6.29,22.26,9.28,NaN,15.08,17.17,18.2,NaN,4.7,3.85,19.74,13.35,26.83,NaN,4.82
1996-04-10,15.49,11.04,NaN,NaN,10.88,14.87,6.64,NaN,25.63,27.52,NaN,14.18,NaN,NaN,NaN,NaN,NaN,21.29,42.81,21.47,NaN,35.84,NaN,NaN,15.97,6.31,22.11,9.35,NaN,14.96,17.16,18.54,NaN,4.77,3.92,19.82,13.38,26.63,NaN,4.82
1996-04-11,15.21,10.87,NaN,NaN,10.87,14.56,6.6,NaN,26.91,27.06,NaN,14.08,NaN,NaN,NaN,NaN,NaN,21.2,42.35,21,NaN,35.72,NaN,NaN,15.92,6.46,21.94,9.26,NaN,14.7,17.25,18.35,NaN,4.88,3.85,19.51,13.35,26.53,NaN,4.85
1996-04-12,15.23,10.82,NaN,NaN,10.83,14.58,6.63,NaN,27.62,27.35,NaN,14.2,NaN,NaN,NaN,NaN,NaN,20.77,42.14,21.05,NaN,35.28,NaN,NaN,16.06,6.25,22.26,9.35,NaN,14.56,17.39,18.1,NaN,5.03,3.83,19.5,13.55,26.27,NaN,4.78
1996-04-15,15.21,10.9,NaN,NaN,10.9,14.51,6.57,NaN,27.45,27.18,NaN,14.17,NaN,NaN,NaN,NaN,NaN,20.64,42.23,21.11,NaN,35.53,NaN,NaN,16,6.25,22.11,9.29,NaN,14.6,17.93,18.07,NaN,5.11,NaN,19.24,13.68,26.07,NaN,4.82
1996-04-16,15.37,10.96,NaN,NaN,10.84,14.62,6.56,NaN,28.2,27.74,NaN,14.06,NaN,NaN,NaN,NaN,NaN,21.88,42.11,21.95,NaN,36.28,NaN,NaN,16.09,6.25,22.07,9.28,NaN,14.82,18.35,17.98,NaN,5.26,NaN,19.6,13.62,25.92,NaN,4.78
1996-04-17,15.53,10.88,NaN,NaN,10.79,14.45,6.42,NaN,28.24,27.52,NaN,13.91,NaN,NaN,NaN,NaN,NaN,22.36,41.56,21.43,NaN,35.86,NaN,NaN,16.13,6.22,21.82,9.28,NaN,14.73,18.84,17.72,NaN,5.54,4.02,20.5,13.26,25.92,NaN,4.72
1996-04-18,15.49,10.9,NaN,NaN,10.81,14.7,6.5,NaN,28.32,27.89,NaN,14.02,NaN,NaN,NaN,NaN,NaN,22.46,42.2,21.26,NaN,36.17,NaN,NaN,16.19,6.17,22.06,9.25,NaN,14.86,18.63,17.76,NaN,5.61,4.04,20.72,13.3,25.76,NaN,4.7
1996-04-19,15.69,10.84,NaN,NaN,10.71,14.79,6.5,NaN,28.24,28.11,NaN,14.26,NaN,NaN,NaN,NaN,NaN,22.78,42.32,21.01,NaN,35.61,NaN,NaN,15.88,6.13,22.26,9.32,NaN,15.05,18.63,17.72,NaN,5.91,3.96,21.16,13.09,25.76,NaN,4.77
1996-04-22,15.87,10.99,NaN,NaN,10.66,14.83,6.55,NaN,27.58,28.41,NaN,14.09,NaN,NaN,NaN,NaN,NaN,22.86,42.69,21.66,NaN,35.95,NaN,NaN,16.05,6.14,22.79,9.35,NaN,15.01,18.56,17.94,NaN,6.04,3.96,21.8,13.24,25.51,NaN,4.35
1996-04-23,15.73,11.05,NaN,NaN,10.66,14.51,6.52,NaN,28.1,28.61,NaN,13.93,NaN,NaN,NaN,NaN,NaN,22.61,43.39,21.62,NaN,35.75,NaN,NaN,16.05,6.14,23.6,9.38,NaN,14.86,18.6,17.72,NaN,6.12,3.98,21.68,13.32,25.36,NaN,4.22
1996-04-24,15.35,11.12,NaN,NaN,10.76,14.58,6.46,NaN,28.32,28.82,NaN,13.82,NaN,NaN,NaN,NaN,NaN,22.69,45.73,21.94,NaN,36,NaN,NaN,16.04,6.19,23.84,9.41,NaN,15.17,18.54,17.79,NaN,6.15,3.96,21.16,13.26,25.31,NaN,4.39
1996-04-25,14.4,10.98,NaN,NaN,10.69,14.58,6.64,NaN,27.8,28.46,NaN,13.84,NaN,NaN,NaN,NaN,NaN,22.68,47.56,21.81,NaN,36.31,NaN,NaN,16.06,6.1,23.86,9.35,NaN,15.26,18.24,17.66,NaN,6,4,21.19,13.3,25.36,NaN,4.22
1996-04-26,14.52,11.24,NaN,NaN,10.66,15.03,6.66,NaN,27.73,28.91,NaN,13.93,NaN,NaN,NaN,NaN,NaN,22.69,47.53,22.06,NaN,36.5,NaN,NaN,16.44,5.95,23.61,9.35,NaN,15.6,18.3,18.39,NaN,6,4,21.18,13.42,25.15,NaN,4.44
1996-04-29,14.36,11.15,NaN,NaN,10.65,15.35,6.68,NaN,27.18,29.36,NaN,13.88,NaN,NaN,NaN,NaN,NaN,22.61,47.44,21.86,NaN,36.11,NaN,NaN,16.49,5.95,23.68,9.34,NaN,15.64,18.06,18.61,NaN,6.12,4.02,20.67,13.21,25.46,NaN,4.26
1996-04-30,14.26,11.31,NaN,NaN,10.83,15.43,6.73,NaN,27.65,29.88,NaN,14.04,NaN,NaN,NaN,NaN,NaN,22.68,47.84,22.13,NaN,36.64,NaN,NaN,17.14,5.95,23.89,9.36,NaN,15.81,18.14,18.89,NaN,6.26,3.96,20.98,13.37,25.66,NaN,4.22
1996-05-02,14.1,11.18,NaN,NaN,10.67,15.1,6.75,NaN,27.93,30.13,NaN,14.38,NaN,NaN,NaN,NaN,NaN,22.66,47.17,22.11,NaN,36.78,NaN,NaN,17.19,6.01,23.51,9.4,NaN,15.92,18.14,18.61,NaN,6.21,3.85,20.43,13.3,25.92,NaN,4.22
1996-05-03,14.2,11.04,NaN,NaN,10.64,14.92,6.72,NaN,27.64,29.74,NaN,14.4,NaN,NaN,NaN,NaN,NaN,22.05,46.28,21.69,NaN,35.72,NaN,NaN,16.82,6.01,23.55,9.41,NaN,15.47,17.7,18.51,NaN,6.09,3.91,20.2,13.34,25.66,NaN,4.29
1996-05-06,13.9,10.87,NaN,NaN,10.57,14.78,6.68,NaN,27.8,29.38,NaN,14.31,NaN,NaN,NaN,NaN,NaN,22.03,46.47,21.34,NaN,34.84,NaN,NaN,16.78,6.05,22.96,9.35,NaN,15.17,17.6,18.29,NaN,6.02,3.91,20.17,13.25,25.81,NaN,4.27
1996-05-07,13.84,10.74,NaN,NaN,10.45,14.63,6.66,NaN,27.5,29.32,NaN,14.18,NaN,NaN,NaN,NaN,NaN,21.3,47.41,21.19,NaN,34.39,NaN,NaN,16.96,6.05,22.68,9.29,NaN,14.78,17.55,18.23,NaN,5.97,4.02,20.02,13.19,25.61,NaN,4.29
1996-05-09,13.78,10.76,NaN,NaN,10.35,14.69,6.63,NaN,27.34,29.15,NaN,14.11,NaN,NaN,NaN,NaN,NaN,21.53,47.66,21.2,NaN,34.03,NaN,NaN,17.49,6.05,22.64,9.35,NaN,14.54,17.9,18.16,NaN,5.79,3.91,20.18,13.34,25.61,NaN,4.29
1996-05-10,13.92,11.06,NaN,NaN,10.69,14.78,6.57,NaN,26.66,29.52,NaN,14.11,NaN,NaN,NaN,NaN,NaN,21.25,47.78,21.59,NaN,34.84,NaN,NaN,17.48,6.06,22.99,9.27,NaN,14.72,18.38,18.16,NaN,5.73,4.04,21.02,13.5,25.51,NaN,4.24
1996-05-13,14.04,10.98,NaN,NaN,10.61,14.48,6.47,NaN,26.44,29.55,NaN,13.9,NaN,NaN,NaN,NaN,NaN,21.78,48.23,21.48,NaN,34.62,NaN,NaN,17.36,6.15,22.85,9.25,NaN,14.42,17.94,18.1,NaN,5.82,4.1,20.95,13.31,25.41,NaN,4.14
1996-05-14,14.18,11.16,NaN,NaN,10.77,14.41,6.55,NaN,26.6,29.9,NaN,13.9,NaN,NaN,NaN,NaN,NaN,21.78,49.21,21.69,NaN,35.48,NaN,NaN,17.43,6.24,22.56,9.14,NaN,14.45,17.77,18.2,NaN,6.02,4.19,21.22,13.31,25.36,NaN,3.99
1996-05-15,14.26,11.3,NaN,NaN,10.86,14.32,6.46,NaN,26.62,29.92,NaN,13.77,NaN,NaN,NaN,NaN,NaN,21.87,49.36,21.62,NaN,35.39,NaN,NaN,17.62,6.22,22.3,9.16,NaN,14.39,18.32,18.45,NaN,6.15,4.19,21.19,13.25,25.41,NaN,4.1
1996-05-17,14.32,11.42,NaN,NaN,10.89,14.38,6.51,NaN,27.15,30.33,NaN,13.82,NaN,NaN,NaN,NaN,NaN,21.87,50.22,21.81,NaN,36.06,NaN,NaN,17.9,6.26,22.41,9.14,NaN,14.63,18.4,18.79,NaN,6.07,4.14,21.31,13.35,25.36,NaN,4.05
1996-05-20,14.28,11.28,NaN,NaN,10.8,14.15,6.43,NaN,27.06,30.46,NaN,13.72,NaN,NaN,NaN,NaN,NaN,21.91,51.04,21.51,NaN,36.11,NaN,NaN,17.9,6.24,21.92,9.15,NaN,14.96,18.02,18.49,NaN,6.04,4.14,21.54,13.42,26.22,NaN,4.07
1996-05-21,14.56,11.36,NaN,NaN,10.76,14,6.39,NaN,26.91,30.64,NaN,13.7,NaN,NaN,NaN,NaN,NaN,23.01,51.28,21.84,NaN,36.03,NaN,NaN,17.99,6.31,22.18,9.2,NaN,15.2,18.19,18.65,NaN,6.03,4.17,20.9,13.61,27.24,NaN,4.09
1996-05-22,14.46,11.12,NaN,NaN,10.68,13.71,6.31,NaN,27.06,30.14,NaN,13.64,NaN,NaN,NaN,NaN,NaN,24.04,50.8,21.84,NaN,35.28,NaN,NaN,17.63,6.25,22.11,9.18,NaN,15.06,18.13,18.16,NaN,5.87,4.14,20.28,13.46,26.93,NaN,4.11
1996-05-23,14.81,11.09,NaN,NaN,10.52,13.58,6.33,NaN,26.9,30.77,NaN,13.66,NaN,NaN,NaN,NaN,NaN,23.36,49,22.09,NaN,35.86,NaN,NaN,17.34,6.25,21.88,9.17,NaN,15.11,18.38,18.1,NaN,5.63,4.21,20.15,13.68,26.68,NaN,4.2
1996-05-24,14.69,11,NaN,NaN,10.6,13.59,6.74,NaN,26.47,31.31,NaN,13.72,NaN,NaN,NaN,NaN,NaN,23.19,48.88,22.08,NaN,35.59,NaN,NaN,17.23,6.25,21.8,9.11,NaN,15.16,18.96,18.23,NaN,5.36,4.21,20.12,13.91,26.93,NaN,4.18
1996-05-28,14.71,10.95,NaN,NaN,10.65,13.89,6.92,NaN,26.91,31.73,NaN,13.9,NaN,NaN,NaN,NaN,NaN,24.27,49.55,22.24,NaN,35.86,NaN,NaN,17.22,6.24,21.77,9.05,NaN,15.24,18.83,18.26,NaN,5.49,4.25,20.58,14.15,27.24,NaN,4.29
1996-05-29,14.67,10.7,NaN,NaN,10.63,13.9,7.04,NaN,26.62,31.31,NaN,13.81,NaN,NaN,NaN,NaN,NaN,23.85,48.97,21.95,NaN,35.34,NaN,NaN,17.08,6.16,21.56,9,NaN,15.36,18.57,18.26,NaN,5.54,4.25,20.29,14.14,27.19,NaN,4.26
1996-05-30,14.65,10.58,NaN,NaN,10.63,13.76,7.16,NaN,26.72,31.41,NaN,13.72,NaN,NaN,NaN,NaN,NaN,24.02,48.78,21.59,NaN,35.09,NaN,NaN,17.21,6.13,21.48,8.91,NaN,15.12,18.21,17.8,NaN,5.41,4.29,20.29,14.12,27.14,NaN,4.37
1996-05-31,14.79,10.83,NaN,NaN,10.56,13.85,7.2,NaN,26.84,31.41,NaN,13.59,NaN,NaN,NaN,NaN,NaN,23.85,48.78,21.8,NaN,34.75,NaN,NaN,17.27,6.1,21.54,8.77,NaN,15.08,18.02,17.87,NaN,5.59,4.25,20.6,14.24,27.19,NaN,4.33
1996-06-03,14.75,11.06,NaN,NaN,10.64,13.86,7.24,NaN,26.77,31.51,NaN,13.7,NaN,NaN,NaN,NaN,NaN,23.82,48.27,21.91,NaN,35.06,NaN,NaN,17.12,6.11,21.65,8.77,NaN,15.28,17.98,17.93,NaN,5.51,4.23,20.84,14.2,27.03,NaN,4.24
1996-06-04,14.77,10.86,NaN,NaN,10.56,13.75,7.41,NaN,26.99,30.96,NaN,13.63,NaN,NaN,NaN,NaN,NaN,24.07,48.6,21.98,NaN,35.31,NaN,NaN,17.08,6.17,20.89,8.94,NaN,15.07,18.05,17.93,NaN,5.56,4.25,20.75,14.35,27.19,NaN,4.25
1996-06-05,14.77,10.95,NaN,NaN,10.64,13.7,7.25,NaN,27.36,30.43,NaN,13.68,NaN,NaN,NaN,NaN,NaN,23.95,49.06,22.3,NaN,35.64,NaN,NaN,17.13,6.2,21.08,9,NaN,14.93,18.14,18.1,NaN,5.53,4.19,20.98,14.37,26.98,NaN,4.22
1996-06-06,14.71,11.09,NaN,NaN,10.66,13.65,7.37,NaN,28.24,30.39,NaN,13.73,NaN,NaN,NaN,NaN,NaN,23.94,48.84,22.45,NaN,35.75,NaN,NaN,17.35,6.17,21.42,9.22,NaN,14.97,18.45,18.16,NaN,5.51,4.21,21.42,14.66,27.03,NaN,4.11
1996-06-07,14.63,10.81,NaN,NaN,10.5,13.45,7.32,NaN,28.98,29.96,NaN,13.66,NaN,NaN,NaN,NaN,NaN,23.9,50.03,21.9,NaN,35.06,NaN,NaN,17.14,6.16,20.96,9.15,NaN,14.69,18.24,17.9,NaN,5.33,4.19,20.89,14.58,26.93,NaN,4.11
1996-06-10,14.71,10.86,NaN,NaN,10.54,13.5,7.32,NaN,29.46,30.76,NaN,13.72,NaN,NaN,NaN,NaN,NaN,23.92,50.09,22.17,NaN,35.39,NaN,NaN,17.2,6.2,21.21,9.15,NaN,14.84,18.66,18.23,NaN,5.28,4.23,21.04,14.58,25.51,NaN,3.97
1996-06-11,14.83,10.93,NaN,NaN,10.57,13.7,7.36,NaN,29.06,31.57,NaN,13.77,NaN,NaN,NaN,NaN,NaN,23.94,50.28,22.74,NaN,35.53,NaN,NaN,17.06,6.2,21.56,9.13,NaN,14.8,18.81,18.36,NaN,5.3,4.23,21.31,14.52,25.61,NaN,4.09
1996-06-12,14.75,10.9,NaN,NaN,10.58,13.29,7.36,NaN,28.94,31.64,NaN,13.84,NaN,NaN,NaN,NaN,NaN,24.02,50.89,22.99,NaN,35.48,NaN,NaN,17.11,6.19,21.27,9.09,NaN,14.66,19.13,18.36,NaN,5.23,4.34,21.22,14.31,25.61,NaN,4.01
1996-06-13,14.85,10.8,NaN,NaN,10.48,13.27,7.28,NaN,28.72,31.52,NaN,13.9,NaN,NaN,NaN,NaN,NaN,23.36,51.13,22.74,NaN,34.98,NaN,NaN,16.9,6.2,21.18,9.05,NaN,14.74,18.39,18.13,NaN,5.23,4.56,20.96,14.37,25.46,NaN,4.03
1996-06-14,14.36,10.78,NaN,NaN,10.4,13.23,7.29,NaN,28.95,31.41,NaN,13.93,NaN,NaN,NaN,NaN,NaN,23.19,50.86,22.37,NaN,34.73,NaN,NaN,16.7,6.25,20.82,9,NaN,14.69,18.13,18.1,NaN,5.09,5.03,20.73,14.19,25.46,NaN,4.03
1996-06-17,14.44,10.78,NaN,NaN,10.42,13.22,7.31,NaN,28.6,31.58,NaN,13.9,NaN,NaN,NaN,NaN,NaN,23.36,50.7,22.65,NaN,35.09,NaN,NaN,16.97,6.3,20.12,8.99,NaN,14.71,18.17,17.93,NaN,5.11,5.54,20.73,14.2,25.76,NaN,4.08
1996-06-18,14.4,10.81,NaN,NaN,10.34,13.15,7.28,NaN,28.11,31.67,NaN,13.82,NaN,NaN,NaN,NaN,NaN,23.31,50.64,22.84,NaN,34.98,NaN,NaN,16.77,6.33,19.97,8.96,NaN,14.33,18.03,17.77,NaN,5.01,5.74,20.73,14.44,26.17,NaN,3.96
1996-06-19,14.32,10.93,NaN,NaN,10.25,12.87,7.28,NaN,28.04,31.71,NaN,13.79,NaN,NaN,NaN,NaN,NaN,23.19,50.52,23.06,NaN,34.48,NaN,NaN,16.67,6.36,19.89,8.93,NaN,14.33,18.08,17.74,NaN,4.75,5.37,20.57,14.32,25.66,NaN,3.93
1996-06-20,14.26,10.8,NaN,NaN,10.07,12.6,7.24,NaN,28.84,31.41,NaN,13.66,NaN,NaN,NaN,NaN,NaN,23.11,50.67,22.76,NaN,33.4,NaN,NaN,16.52,6.32,19.7,8.97,NaN,14.06,18.08,17.74,NaN,4.8,5.24,20.58,14.29,26.02,NaN,3.88
1996-06-21,14.24,10.78,NaN,NaN,9.98,12.87,7.25,NaN,29.43,31.46,NaN,13.73,NaN,NaN,NaN,NaN,NaN,22.99,50.7,23.03,NaN,33.67,NaN,NaN,16.73,6.3,19.47,8.94,NaN,14.26,18.26,17.71,NaN,4.81,5.39,21.11,14.28,25.46,NaN,3.77
1996-06-24,14.28,10.95,NaN,NaN,10.07,13.46,7.25,NaN,29.58,31.52,NaN,13.9,NaN,NaN,NaN,NaN,NaN,22.86,51.71,23.28,NaN,33.67,NaN,NaN,16.74,6.4,19.59,8.94,NaN,14.35,18.52,17.87,NaN,4.97,5.26,21.19,14.26,25.92,NaN,3.81
1996-06-25,14.4,11.15,NaN,NaN,10,13.41,7.19,NaN,29.56,31.7,NaN,14.04,NaN,NaN,NaN,NaN,NaN,22.76,53.57,23.63,NaN,33.7,NaN,NaN,16.74,6.26,20.35,8.94,NaN,14.47,19.08,18.06,NaN,4.98,5.26,21.51,14.4,25.61,NaN,4.07
1996-06-26,14.46,11.13,NaN,NaN,9.98,12.86,7.24,NaN,29.58,31.74,NaN,13.93,NaN,NaN,NaN,NaN,NaN,22.61,54.49,23.66,NaN,33.62,NaN,NaN,16.82,6.27,20.5,9,NaN,14.52,19.36,18,NaN,4.7,5.27,21.34,14.4,25.56,NaN,4.05
1996-06-27,14.32,10.96,NaN,NaN,10.04,12.79,7.16,NaN,29.21,31.96,NaN,13.95,NaN,NaN,NaN,NaN,NaN,22.53,55.06,23.6,NaN,33.56,NaN,NaN,16.69,6.17,20.17,8.96,NaN,14.63,20.18,18.1,NaN,4.5,5.26,21.27,14.48,25.76,NaN,4.11
1996-06-28,14.3,10.95,NaN,NaN,10.14,12.92,7.36,NaN,29.58,32.01,NaN,14,NaN,NaN,NaN,NaN,NaN,22.53,54.91,23.69,NaN,33.84,NaN,NaN,16.77,6.16,20.26,8.97,NaN,14.62,20.34,18.39,NaN,4.6,5.34,22.06,14.55,26.12,NaN,3.96
1996-07-01,14.28,10.93,NaN,NaN,9.95,12.95,7.4,NaN,30.68,31.82,NaN,14.08,NaN,NaN,NaN,NaN,NaN,22.43,53.6,24,NaN,33.56,NaN,NaN,16.74,6.24,20.26,8.97,NaN,14.75,19.88,18.39,NaN,4.73,5.34,21.95,14.52,26.37,NaN,3.99
1996-07-02,14.22,10.86,NaN,NaN,9.97,12.9,7.37,NaN,31.65,31.3,NaN,14.06,1.3,NaN,NaN,NaN,NaN,22.45,53.36,24,NaN,33.54,NaN,NaN,16.82,6.02,20.05,8.97,NaN,14.79,19.66,18.19,NaN,4.95,5.39,22,14.44,26.37,NaN,3.88
1996-07-03,14.16,10.81,NaN,NaN,9.88,12.9,7.47,NaN,30.88,31.01,NaN,14.44,1.31,NaN,NaN,NaN,NaN,22.69,52.63,24.53,NaN,33.76,NaN,NaN,16.57,6.1,19.86,8.94,NaN,14.65,19.8,18.03,NaN,4.8,5.43,22.26,14.46,26.68,NaN,3.84
1996-07-04,14.02,10.88,NaN,NaN,9.99,12.94,7.52,NaN,31.5,31.06,NaN,14.6,1.32,NaN,NaN,NaN,NaN,22.69,53.66,25.23,NaN,34.56,NaN,NaN,16.76,5.95,19.83,8.97,NaN,14.71,19.7,17.93,NaN,4.77,5.43,22.64,14.41,26.53,NaN,3.86
1996-07-05,13.78,10.78,NaN,NaN,9.93,12.86,7.51,NaN,32.12,30.54,NaN,14.35,1.3,NaN,NaN,NaN,NaN,22.63,52.72,24.64,NaN,34.15,NaN,NaN,16.47,5.96,19.48,8.9,NaN,14.54,19.17,17.9,NaN,4.75,5.43,22.14,14.27,26.42,NaN,3.92
1996-07-08,13.72,10.75,NaN,NaN,9.95,12.62,7.23,NaN,31.2,30.16,NaN,14.2,1.3,NaN,NaN,NaN,NaN,22.16,52.26,24.3,NaN,34.09,NaN,NaN,16.49,6.12,19.38,8.87,NaN,14.22,18.8,17.45,NaN,4.63,5.26,21.95,14.21,25.87,NaN,3.89
1996-07-09,13.86,10.8,NaN,NaN,9.97,12.58,7.19,NaN,31.42,30.11,NaN,14.2,1.29,NaN,NaN,NaN,NaN,22.11,51.77,24.25,NaN,34.45,NaN,NaN,16.64,6.08,19.33,8.79,NaN,14.21,19.12,17.58,NaN,4.62,5.36,22.32,14.18,26.22,NaN,3.84
1996-07-10,13.94,10.72,NaN,NaN,10.1,12.95,7.2,NaN,31.05,30.36,NaN,14.15,1.29,NaN,NaN,NaN,NaN,22.25,51.62,24.61,NaN,34.17,NaN,NaN,16.41,6.17,19.36,8.8,NaN,14.46,19.21,18.16,NaN,4.51,5.34,20.95,14.14,26.53,NaN,3.88
1996-07-11,13.82,10.69,NaN,NaN,10.22,13.57,7.02,NaN,31.13,30.1,NaN,14.06,1.27,NaN,NaN,NaN,NaN,21.87,50.74,24.19,NaN,33.54,NaN,NaN,16.16,6.1,19.1,8.71,NaN,14.41,18.87,18.91,NaN,4.27,5.18,21.19,14.18,26.58,NaN,3.73
1996-07-12,13.82,10.7,NaN,NaN,10.13,13.4,6.93,NaN,30.46,30.18,NaN,13.91,1.24,NaN,NaN,NaN,NaN,20.87,49.97,23.95,NaN,32.68,NaN,NaN,15.86,6.02,19.04,8.71,NaN,14.43,18.75,18.84,NaN,4.2,5.05,21.6,14.03,26.48,NaN,3.6
1996-07-15,13.7,10.64,NaN,NaN,10,13.41,6.97,NaN,29.43,29.78,NaN,13.77,1.22,NaN,NaN,NaN,NaN,20.57,48.91,23.72,NaN,32.07,NaN,NaN,15.84,5.85,18.77,8.71,NaN,14.23,18.35,18.68,NaN,4.1,5.05,20.89,13.93,26.27,NaN,3.58
1996-07-16,13.5,10.63,NaN,NaN,9.8,12.94,6.87,NaN,29.43,29.4,NaN,13.64,1.17,NaN,NaN,NaN,NaN,19.65,47.35,23.1,NaN,31.48,NaN,NaN,15.9,5.58,18.29,8.64,NaN,14.1,17.88,18.13,NaN,3.93,4.8,19.76,13.72,25.87,NaN,3.47
1996-07-17,13.38,10.77,NaN,NaN,9.79,12.83,6.81,NaN,30.31,29.31,NaN,13.68,1.17,NaN,NaN,NaN,NaN,20.51,48.17,23.22,NaN,31.98,NaN,NaN,15.88,5.64,17.65,8.62,NaN,14.4,17.95,18.32,NaN,4.17,4.74,19.82,13.76,25.97,NaN,3.49
1996-07-18,13.3,10.74,NaN,NaN,9.58,12.76,6.77,NaN,30.89,29.79,NaN,13.81,1.23,NaN,NaN,NaN,NaN,20.71,48.11,23.61,NaN,32.57,NaN,NaN,15.95,5.67,17.53,8.62,NaN,14.67,18.01,18.58,NaN,4.29,4.76,20.23,13.7,26.63,NaN,3.69
1996-07-19,13.26,10.66,NaN,NaN,9.59,12.7,6.66,NaN,30.73,29.64,NaN,13.66,1.31,NaN,NaN,NaN,NaN,20.71,48.66,23.23,NaN,32.07,NaN,NaN,15.78,5.79,16.57,8.64,NaN,14.67,18.05,18.36,NaN,4.29,4.86,20.72,13.53,26.37,NaN,3.77
1996-07-22,13.17,10.51,NaN,NaN,9.55,12.58,6.64,NaN,29.8,29.13,NaN,13.41,1.29,NaN,NaN,NaN,NaN,20.79,48.05,22.7,NaN,31.18,NaN,NaN,15.7,5.77,16.54,8.71,NaN,14.48,17.8,17.9,NaN,4.22,4.94,19.91,13.4,25.92,NaN,3.77
1996-07-23,13.11,10.55,NaN,NaN,9.65,12.58,6.66,NaN,29.72,29.89,NaN,13.48,1.31,NaN,NaN,NaN,NaN,21.02,48.78,22.94,NaN,31.71,NaN,NaN,15.65,5.76,16.95,8.7,NaN,14.91,17.84,18.45,NaN,4.21,4.95,20.12,13.52,26.02,NaN,3.73
1996-07-24,12.99,10.43,NaN,NaN,9.58,12.42,6.63,NaN,29.07,29.39,NaN,13.16,1.23,NaN,NaN,NaN,NaN,20.81,48.88,22.75,NaN,31.26,NaN,NaN,15.5,5.62,16.77,8.68,NaN,14.73,17.51,17.9,NaN,4.19,4.89,19.6,13.34,25.81,NaN,3.73
1996-07-25,13.19,10.49,NaN,NaN,9.7,12.75,6.83,NaN,31.13,29.61,NaN,13.21,1.24,NaN,NaN,NaN,NaN,21.01,50.28,23.19,NaN,31.68,NaN,NaN,15.83,5.64,16.6,8.7,NaN,14.75,17.47,18,NaN,4.29,4.88,19.89,13.48,26.48,NaN,3.77
1996-07-26,13.21,10.52,NaN,NaN,9.81,12.55,6.75,NaN,29.77,29.38,NaN,13.16,1.24,NaN,NaN,NaN,NaN,20.56,50,22.75,NaN,30.63,NaN,NaN,15.83,5.64,16.72,8.68,NaN,14.8,17.1,17.97,NaN,4.34,4.81,19.89,13.51,26.32,NaN,3.73
1996-07-29,13.22,10.52,NaN,NaN,9.76,12.43,6.82,NaN,30.17,29.61,NaN,13.16,1.23,NaN,NaN,NaN,NaN,20.29,51.13,22.79,NaN,30.38,NaN,NaN,15.62,5.64,16.89,8.67,NaN,14.63,17.07,17.93,NaN,4.42,4.69,19.91,13.45,26.17,NaN,3.64
1996-07-30,13.13,10.42,NaN,NaN,9.81,12.51,6.79,NaN,29.99,29.84,NaN,13.3,1.28,NaN,NaN,NaN,NaN,20.69,51.22,23.14,NaN,30.13,NaN,NaN,15.86,5.64,16.97,8.65,NaN,14.6,16.91,17.84,NaN,4.36,4.76,19.97,13.61,25.87,NaN,3.6
1996-07-31,13.15,10.6,NaN,NaN,9.86,12.83,6.88,NaN,30.46,30.41,NaN,13.43,1.4,NaN,NaN,NaN,NaN,20.47,51.8,23.69,NaN,30.65,NaN,NaN,15.52,5.53,17.78,8.7,NaN,14.73,17.13,17.9,NaN,4.34,4.76,20.47,13.68,26.12,NaN,3.71
1996-08-01,13.32,10.58,NaN,NaN,10.03,12.75,6.93,NaN,30.83,30.52,NaN,13.45,1.47,NaN,NaN,NaN,NaN,20.62,52.23,23.57,NaN,31.04,NaN,NaN,15.84,5.55,17.82,8.71,NaN,14.69,17.77,17.84,NaN,4.4,4.79,20.57,13.8,26.32,NaN,3.71
1996-08-02,13.19,10.71,NaN,NaN,10.13,12.69,6.97,NaN,30.83,30.81,NaN,13.45,1.52,NaN,NaN,NaN,NaN,20.95,51.89,23.71,NaN,31.4,NaN,NaN,15.56,5.66,17.68,8.7,NaN,14.75,17.93,17.84,NaN,4.47,4.71,20.73,13.88,26.27,NaN,3.71
1996-08-05,13.13,10.6,NaN,NaN,10.14,12.79,6.98,NaN,30.3,30.2,NaN,13.38,1.52,NaN,NaN,NaN,NaN,21.33,51.41,23.26,NaN,31.24,NaN,NaN,15.65,5.67,17.76,8.7,NaN,14.61,17.71,17.77,NaN,4.58,4.82,20.78,13.8,26.17,NaN,3.73
1996-08-06,13.07,10.52,NaN,NaN,10.07,12.51,6.93,NaN,30.68,30.08,NaN,13.29,1.49,NaN,NaN,NaN,NaN,21.2,51.07,23.28,NaN,31.29,NaN,NaN,15.51,5.67,17.04,8.69,NaN,14.54,17.41,17.77,NaN,4.6,4.79,20.78,13.93,25.92,NaN,3.69
1996-08-07,12.71,10.48,NaN,NaN,10.1,12.63,6.93,NaN,30.17,29.91,NaN,13.14,1.46,NaN,NaN,NaN,NaN,21.15,51.34,23.6,NaN,31.29,NaN,NaN,15.52,5.58,17.12,8.7,NaN,14.44,17.33,17.67,NaN,4.73,4.92,20.73,13.72,25.97,NaN,3.69
