Date,OMXS30_ABB,OMXS30_ADDT_B,OMXS30_ALFA,OMXS30_ASSA_B,OMXS30_AZN,OMXS30_ATCO_A,OMXS30_BOL,OMXS30_ERIC_B,OMXS30_SHB_A,OMXS30_HM_B,OMXS30_HEXA_B,OMXS30_INDU_C,OMXS30_INVE_B,OMXS30_NIBE_B,OMXS30_NDA_SE,OMXS30_SAAB_B,OMXS30_SAND,OMXS30_SCA_B,OMXS30_SEB_A,OMXS30_SKA_B,OMXS30_SKF_B,OMXS30_SWED_A,OMXS30_TEL2_B,OMXS30_TELIA,OMXS30_VOLV_B,OMXC20_NOVO_B,OMXC20_DANSKE,OMXC20_DSV,OMXC20_MAERSK_B,OMXC20_CARL_B,OMXC20_COLO_B,OMXC20_GMAB,OMXC20_TRYG,OMXC20_GN,OMXC20_JYSK,OMXC20_NDA_DK,OMXC20_AMBU_B,OMXC20_RBREW,OMXC20_NKT,OMXC20_SYDB,OMXH25_ELISA,OMXH25_FORTUM,OMXH25_HIAB,OMXH25_HUH1V,OMXH25_KEMIRA,OMXH25_KESKOB,OMXH25_KNEBV,OMXH25_KCR,OMXH25_NESTE,OMXH25_NOKIA,OMXH25_TYRES,OMXH25_NDAFI,OMXH25_ORNBV,OMXH25_OUT1V,OMXH25_SAMPO,OMXH25_STERV,OMXH25_TIETO,OMXH25_UPM,OMXH25_WRT1V
2022-06-13,283.7,150.7,246.1,229.6,1222.5,102.88,372.3,75.75,94.98,132.84,113.35,237.7,174.24,76.92,95.55,99.43,181.59,168.75,108.65,161.15,165.8,148.6,116.2,38.93,165.18,385.1,110.8,1009.5,18335,867.6,777.6,1989,157,246.3,347,67.18,77.92,601,288.12,231.4,52.8,15.56,30.76,35.61,12.25,21.72,46.06,26.5,41.5,4.46,10.99,8.98,36.13,4.84,7.41,16.17,22.68,31.22,7.18
2022-06-14,281.1,147.3,244,220.6,1208,100.36,357.1,75.25,94.7,133.24,109.15,234.8,170.88,71.84,98.14,99.08,179.97,161.4,108.6,162.15,166.75,149.4,115.1,39.05,164.54,377.7,109.6,994.6,18555,847.6,749.6,1968.5,155.45,237.1,342.5,68.74,70.36,595.8,283.9,229.2,52.52,16.58,30.8,34.79,12.13,21.9,44.74,26.87,41.93,4.52,11.01,9.23,36.53,4.64,7.39,15.59,22.76,30.61,7.22
2022-06-15,287,148.3,251.7,225,1234,100.5,367.5,76.63,95.58,124.58,110.35,240.3,175.46,73,97.97,101.03,181.69,162.4,109.5,164.1,168.75,151.3,113.65,38.83,169.36,379.55,112,1025.5,18320,887,756,1961,158.85,240.1,356.5,68.83,70.16,622,287.02,239.2,52.14,16.59,30.86,36.7,12.33,22.25,46.13,27.13,42.03,4.56,10.94,9.21,35.73,4.77,7.61,15.88,23.06,31.16,7.36
2022-06-16,281,138.3,251.2,215.8,1236,99.35,359.6,75.14,90.4,121.28,105,231.4,168.44,70.94,93.51,97.78,175.64,159.7,103.45,162.05,165.6,137.5,113,38.46,164.52,371.6,105.75,970.2,17080,871.2,739,1875.5,156.55,221.6,326.7,64.9,68.12,586.4,279.12,228,51.66,15.53,29.32,35.19,11.8,21.64,45.78,25.2,40.85,4.44,10.42,8.74,36.07,4.51,7.48,15.51,22.84,30.55,7.08
2022-06-17,273.7,140.9,251.2,217.7,1241,96.74,349.6,75.74,89.68,124.6,105.1,228.7,167.24,70.3,93.66,95.75,171.27,155.8,103.7,159,165.3,135.5,113.2,38.47,165.42,373.55,106.55,973,16510,877.2,755.2,1986.5,155.8,218.2,323.3,65.75,71.2,607.6,274.71,227.2,51.46,15.68,30.36,36.54,11.59,21.34,46.92,25.94,41.73,4.41,11.49,8.79,38.35,4.47,7.45,15.3,23.26,30.46,7.08
2022-06-20,268.6,137.8,250.7,212.3,1251.5,96.79,353.4,77.12,91.06,124,106.6,230.1,167.02,71.58,95.86,99.13,168.79,159.2,106.45,158.65,165.9,139.55,113.7,38.79,165.76,380.65,111.25,1000,16965,875.8,761.4,2024,158.05,223.6,381,66.73,73.5,595.2,279.49,238.2,51.92,16.31,30.46,36.94,11.84,21.59,47.22,26.04,43.06,4.49,11.63,9,38.47,4.52,7.52,15.89,23.52,31.18,7.39
2022-06-21,270.9,136.6,253.4,214.5,1264,98.8,360,77.86,90.16,123.54,106.2,231.8,167.12,74.14,96.43,101.05,171.31,158.55,106.15,157.2,164.8,137.8,112.3,38.47,167.52,380.65,111.25,1015,17395,879.6,765,2105,159.9,223.1,393.5,67.61,74.88,588.4,285.18,240.6,51.3,15.94,30.38,36.31,11.87,21.25,47.28,25.75,45.2,4.54,12.19,9.08,38.05,4.5,7.54,15.79,23.48,31.06,7.93
2022-06-22,266.1,136.8,249.9,214.8,1289,98.27,345.8,78.41,88.62,122.56,108.35,229.6,167.16,73.56,96.29,99.03,167.36,156,103.55,155.6,158,133.05,115.35,39.45,163.88,380.75,108.3,993.4,16895,863.6,766,2151,154,224.4,385,67.1,74.4,582.2,275.08,233.2,52.38,16.57,30.26,36.81,11.83,21.4,44.74,24.84,44.76,4.47,11.74,9.03,38.18,4.31,7.53,15.52,23.7,30,7.56
2022-06-23,264.8,132.5,246.3,212.5,1307,94.33,330.5,78.19,87,121.48,105.7,226,165.6,72.28,93.3,96.2,159.42,153.3,101.6,150.5,149.45,130.85,114.1,39.08,157.28,381.45,105.45,980.6,16535,874.6,774.6,2163,152.9,225.9,363.5,64.99,75.7,603,273.43,227.2,52,15.96,27.76,36.45,11.53,21.47,42.77,23.59,41.53,4.45,12.13,8.71,37.73,4.14,7.33,15.2,23.12,29.17,7.45
2022-06-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,393.15,107.45,1027,17105,897.6,810.6,2232,156.4,244.2,374.7,65.84,77.12,618,289.22,231.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022-06-27,273.5,137.9,257.9,221.6,1343,99.58,341.2,81.21,89.32,123.58,109.75,235.6,172.36,75.82,94.04,98.45,166.7,156.15,103.35,156.05,158.6,132.75,115.85,39.58,165.24,397.5,108.75,1052,17465,908.4,836.6,2272,158.95,243.7,372.9,65.38,76.62,629.8,294.55,231,53.38,15.2,28.08,37.73,11.91,22.33,45.6,24.49,44.71,4.59,11.36,8.79,39.38,4.35,7.57,15.58,23.82,29.8,7.83
2022-06-28,275.8,136.4,257,218.2,1341,98.34,344.3,80.09,89,121.74,108.55,232.9,170.48,74.98,93.63,100.9,165.6,157.1,103.2,156.6,157.8,134.5,117.3,39.86,164.26,387,104.8,1027,17120,921,812.6,2242,157.8,250.4,367.5,65.41,76.46,635,282.61,224.8,53.7,15.62,28,38.33,11.98,22.68,45.08,24.52,45.07,4.61,11.25,8.77,39.71,4.3,7.69,15.88,24.12,29.99,8
2022-06-29,275.1,135.4,253.2,219.5,1371.5,98.11,340.1,78.81,88.24,124.42,108.15,233.4,169.5,75.12,91.83,101.5,164.98,159.55,102.55,154.05,155.65,132,117.15,39.43,164.32,394.3,102.65,1007.5,17215,907.4,813.4,2259,158,250,357.1,63.91,74.72,622.6,282.98,221.4,53.98,15.25,27.16,37.56,11.83,22.25,44.86,23.34,43.97,4.54,10.85,8.59,41.34,4.25,7.57,15.73,23.9,29.99,7.65
2022-06-30,272.7,133.4,246.6,217.3,1349,95.57,325.35,76.27,87.42,122.16,106.25,227.5,168.18,76.8,90,105.65,157.85,152.8,100.4,156.8,150.5,129.3,116.5,39.18,158.38,393.6,100.3,991.2,16555,904,808.4,2297,159.35,248.7,346.5,62.24,68.92,628.4,276.92,217.2,53.62,14.32,25.08,37.8,11.66,22.51,45.36,22.22,42.24,4.44,10.43,8.4,42.6,3.95,7.55,14.97,23.56,29.01,7.43
2022-07-01,270.8,139.9,246.3,217.2,1343.5,92.49,313.6,76.46,88.14,124.16,106.25,230.4,169.76,77.84,91.04,104,157.99,150.2,101.1,155.05,152.5,131.55,118.55,39.66,159.72,392.3,100.35,998.2,16620,907.2,826.6,2361,158.45,259,346.9,62.82,73.96,636.4,273.98,213.6,54.16,15.09,26.56,37.45,11.72,22.72,46,22.8,42.72,4.45,10.26,8.47,42.43,3.88,7.66,14.97,23.52,29.08,7.65
2022-07-04,274.9,136.4,251.8,218,1366.5,95.42,318,78.24,88.62,126.46,105.5,229,171.46,77.64,91.25,101.53,160.37,152.35,102.1,156.35,155.35,131.6,119.4,40.02,160.66,397.9,100.45,986,16655,908.4,830,2353,161,250.7,344,62.9,72.54,630.2,278.39,210.6,54.28,13.62,26.04,37.79,11.77,22.89,46.48,22.63,43.64,4.45,10.49,8.45,42.75,3.89,7.71,15.34,23.68,29.75,7.54
2022-07-05,272.8,135.8,252.6,218.2,1363.5,93.55,301.15,76.77,87.98,124.36,103.9,224.8,170.1,81,88.38,97.4,156.85,147.45,100.6,155.05,155.05,128.85,118.2,39.68,155,397.1,96.7,982.2,16045,910.4,827,2407,155.75,245.1,333.1,61.4,72.82,642,279.49,204.2,54.5,13.1,25,37.1,11.5,23.42,45.41,21.65,43.4,4.36,9.96,8.19,43.72,3.7,7.44,14.65,23.54,29.1,7.36
2022-07-06,276.4,139.9,255.4,224.1,1391.5,98.99,301.25,78.16,89.94,128,108.65,230.9,175.24,84.56,90.08,97.65,160.56,152.3,103.2,155.95,158.8,131.55,119.35,39.86,158.7,404.15,97.5,974.6,16110,912.2,830.6,2415,158.15,242.1,332.6,62.47,73.78,648.6,282.79,204.6,53.52,12.84,25.5,37.05,11.57,23.17,45.65,22.11,43.17,4.43,10.11,8.39,42.89,3.66,7.44,15.2,23.94,29.21,7.42
2022-07-07,284.1,147.6,265.2,230.9,1403.5,101,324.65,80.35,90.9,130,111.4,238.7,178.36,85.9,91.78,101.93,165.6,157.55,104.75,160.25,163.8,132.25,119.8,40.36,165.86,402.5,100.3,1020,17255,912.4,821,2449,160.7,244.9,350.4,63.51,73.94,650,296.38,212.6,54.34,13.05,26.82,38.48,11.72,23.25,47.17,23.1,44.23,4.55,10.63,8.57,43.31,3.78,7.63,15.53,24.26,29.93,7.75
2022-07-08,285.5,149.3,266.8,231.4,1410.5,102.4,326.65,80.37,92.48,131.4,112.7,240.8,179.94,83.96,94.95,103.2,167.36,157.75,106.55,161.6,165.65,133.8,121.4,40.37,169.26,399.5,102,1047.5,17710,938.2,827.4,2494,161.7,253.2,356.9,65.58,75.44,670.6,301.53,216.8,54.32,13.02,27.4,37.74,11.74,23.33,47.18,23.22,44.2,4.6,10.61,8.87,44.01,3.78,7.72,15.5,24.46,29.63,7.92
2022-07-11,280.7,148.3,263.1,229.3,1418,100,317.8,78.7,91.26,130.52,112.15,234.6,177.98,83.04,92.7,99.75,161.89,155.5,105,156.95,160.85,132.1,120.1,40.13,163.38,405.5,98.14,1040,17275,938.6,825.8,2497,161.15,242.4,346.3,64.51,74.44,669.4,297.67,210,54.14,12.41,26.06,37.62,11.54,23.38,46.09,22.6,43.92,4.6,10.29,8.67,44.63,3.66,7.65,15.12,24.38,28.97,7.84
2022-07-12,283.3,148.5,263.4,234.1,1413.5,102.3,321.05,78.6,93.3,133.98,112.75,239.2,181.1,85.6,94.37,103.68,164.89,158,108.95,160.4,165.9,136.3,121.15,40.53,168.82,405,99.58,1044,17100,946.6,821.8,2456,165.4,236,348.6,65.76,71.52,671.2,299.51,210.6,54.22,12.4,25.82,37.82,11.51,23.58,46.5,22.46,43.68,4.62,10.3,8.88,44.26,3.68,7.68,15.58,24.3,29.35,7.8
2022-07-13,278.8,146.4,256.5,227.2,1392.5,100.38,317.3,79.16,89.94,131.48,110.25,235.8,177.66,83.28,92.02,102.05,163.51,149.8,104.8,154.6,163.85,132.45,120.2,40.39,165,405.1,96.82,1046.5,17045,955.8,818.4,2514,163.6,230.6,345.9,64.74,71.3,676,299.69,211,54.04,11.89,25.98,37.03,11.45,23.86,45.79,22.66,43.25,4.55,10.21,8.69,48.31,3.74,7.5,15.26,24.24,28.69,7.77
2022-07-14,278,144.4,254,225.4,1365.5,100.26,304.95,72.47,88.28,128.7,108.9,231.5,177.08,83.46,91.26,100.78,160.84,146.55,105,153.55,161.4,131.5,118.85,39.89,163.68,404.35,94.92,1027,17060,942.4,811.8,2499,161.25,226.3,343.4,64,71.54,666.2,288.49,208.4,53.7,11.42,26.02,37.1,11.3,23.36,45.85,22.73,42.35,4.43,10,8.59,48.74,3.7,7.29,15.05,23.92,28.62,7.64
2022-07-15,282.2,149,259.9,226.7,1400.5,100.64,306.5,73.47,84.46,130.34,109.45,233.8,173.42,84.72,90.25,102.98,159.18,150,103.2,155.15,162,128.9,117.55,39.57,165.66,418.55,95.54,1050,17555,950.4,835,2539,157.25,236.2,345.8,63.42,73.84,676,290.14,206.4,53.04,11.68,26.78,37.83,12.21,23.66,45.71,23.27,44.26,4.54,10.61,8.54,48.76,3.78,7.28,15.5,24.36,29.56,7.75
2022-07-18,283.3,151.3,263.4,227.1,1393.5,101.84,321.2,75,86.36,131.22,110.45,239.4,176.06,87.32,95.21,103.45,158.51,152.5,105.75,155.85,166,130.05,116.35,39.58,169.48,422.65,97.76,1089.5,18475,966.4,825.6,2538,160.05,239.4,358.6,67.41,75.12,664.6,298.77,213.4,53.18,11.71,27.12,36.91,12.16,23.92,45.81,23.62,44.98,4.54,10.65,9.05,45.83,3.84,7.34,15.72,24.16,29.83,7.81
2022-07-19,286.8,151.1,269.2,228.4,1392,107.36,317.8,73.67,88.92,133.88,112.05,241.4,177,87.4,97.7,103.95,163.84,153.4,107.45,157.25,171.1,133.1,115.65,39.5,175.28,419.3,99.5,1100.5,18430,963.4,829.6,2595,162.2,241.7,365.2,69.59,73.42,666.6,299.69,215,52.76,12.26,27.78,38.02,12.39,23.78,45.68,24.31,45.77,4.51,11.1,9.35,45.94,3.92,7.41,16.03,24.3,30.21,8.11
2022-07-20,287.6,152.7,289.5,229.3,1355,109.02,318.95,74.99,88.1,133.64,114.25,242.1,176.08,90.54,96.78,103.8,164.41,154.4,106.05,156.2,164.9,133,115.8,37.2,175.14,414.5,99.96,1113,18540,944.4,821,2568,161.6,246.9,365.1,69.1,75.16,634.6,302.99,214.8,52.8,12.6,30.3,37.78,12.25,23.75,45.5,24.95,45.69,4.59,11.1,9.27,45.89,4.04,7.37,16.23,24.46,30.39,8.47
2022-07-21,292,157.4,297.9,233,1330.5,111.08,310.65,76.04,88.7,134.34,116.9,247.2,181.96,93.02,98.47,98.75,167.03,154.85,106.95,163.95,165.65,136,115.95,37.53,177.16,419.85,100.8,1132,18400,937.4,856.2,2604,160.9,255.3,369.2,70.36,78.34,642,307.22,219.6,53.2,12.4,32.2,37.38,12.26,23.98,44.38,25.64,45.7,5.01,11.14,9.44,45.91,4.06,7.39,16.27,24.78,30.05,8.58
2022-07-22,292.7,158.5,298.9,232.2,1336,110.22,311.85,75.74,88.78,134.46,116.9,249.1,183.06,93.66,96.4,102.43,167.51,147.6,107.6,171.55,169.75,137,114.45,37.14,176.94,420.2,98.62,1149,18195,940.2,867.2,2606,163.1,254.7,367.6,68.96,80,650,311.63,218,52.9,11.36,32.6,36.08,12.17,24.13,43.91,25.99,45.75,5.01,11.2,9.24,45.9,4.08,7.43,14.79,26.14,29.05,8.77
2022-07-25,290.4,158.3,293.9,227.3,1342.5,109.64,316.05,75.2,88.98,134.9,115.35,249.3,182.5,93.94,97.01,93.5,166.41,143.95,106.2,173.5,168.7,136.95,116.25,37.46,176.72,418.45,99.58,1129,18280,937.2,842.8,2548,160.85,240.4,370.6,69.45,77.1,647.4,310.89,219.6,54.18,10.18,32.56,37,12.18,24.42,44.07,25.53,46.12,5.03,11.17,9.32,46.92,4.05,7.47,14.81,26.16,29.54,8.36
2022-07-26,293.9,157.2,292.1,229,1381,109.56,314.9,75.43,89.44,126.96,115.85,244.9,179.22,92.5,98.09,94.13,167.7,143.6,107.05,165.65,165,137.85,116,37.64,174.56,430,99.34,1144,18520,940.6,852.2,2598,162.35,234.3,369.4,69.98,75.86,646.4,309.61,218,54.4,10.27,32.12,36.5,12.12,23.04,44.08,25.34,45.36,5.03,10.96,9.4,47.11,4.04,7.56,14.55,25.74,29.28,8.23
2022-07-27,295.3,159.2,291.5,229.5,1378,110.9,318.5,75.99,89.08,127.34,114.3,247.2,179.62,93.6,98.37,91.8,167.98,144.6,106.7,165.25,162.75,137.95,115.35,37.4,175.4,423.1,99.1,1144,18525,934.4,844,2625,161.95,236,366.7,70.16,77.74,629,321.91,216.2,53.74,10.43,32.78,37.35,12.16,22.95,42.91,25.44,44.75,5.09,10.86,9.41,46.65,4.01,7.56,14.76,25.72,29.93,8.04
2022-07-28,300.3,166.5,297.7,232.5,1363.5,113.66,325.15,75.8,90.22,127.56,116.9,253,182.26,99.08,99.23,92.6,172.07,146.45,108.8,168.45,164.4,139.6,116.7,37.29,179.28,422.65,100.55,1178.5,19400,928.4,843.2,2594,164.1,247.2,372.7,70.87,78.82,610,328.7,219,54,10.85,33.64,37.89,12.33,23.27,43.32,25.3,48.68,5.12,10.95,9.52,47.01,4.11,7.65,14.94,26.16,30.42,8.28
2022-07-29,307.2,173,302,238.9,1356.5,118.02,336.95,76.87,91.12,129.32,118.95,261,188.8,101.8,99.91,91.65,177.17,147.85,109.65,172.4,170.2,140.2,115.95,37.47,181.56,427,101.6,1220,19790,940,849.4,2595,165.75,252.5,379.7,71.69,82.48,619.2,341.01,223.2,54.04,10.92,34.42,38.01,12.4,24.12,44.5,26.1,50.08,5.1,11.51,9.61,46.61,4.28,7.67,15.06,26.5,30.89,8.55
2022-08-01,305.1,170.5,298.3,237.6,1345.5,115.72,329.9,77.29,90.08,127.46,117,255.6,186.46,100,99.65,95.08,172.74,145.35,108.6,168.5,168.5,137.95,115.5,37.53,180.56,423.55,100.5,1214,19760,952.2,850.4,2592,164.35,255.1,377.3,71.68,81.68,620,345.23,219.4,54.16,10.77,34.18,38.46,12.33,24.61,43.65,25.59,50.06,5.14,11.4,9.6,47.04,4.22,7.77,15.05,26.9,31.21,8.47
2022-08-02,304.7,167.7,296.1,235.8,1357.5,114.42,322.15,77.18,90.18,125.5,114.6,254.6,182.7,98.64,99.25,95.15,172.46,145.2,108.05,166,163.5,137.55,114.35,37.65,178.48,425.6,99.82,1210.5,20170,962.2,852,2540,163.8,248.5,368.9,71.2,80.6,609,341.74,217,54,10.49,33.9,38.18,12.19,24.06,42.59,25.4,49,5.12,10.2,9.54,47.38,4.13,7.63,14.84,26.54,31.13,8.43
2022-08-03,304.2,170.2,294.6,236.7,1333,114.7,319.45,77.05,90.8,128.74,118.2,256.5,184.84,98.6,99.75,93.73,170.65,145.85,109.55,166.6,164.7,139.35,112.9,37.28,180.66,385.6,100.25,1202,21270,954.4,846.6,2577,164.1,256,368.9,71.59,81.04,609.2,341.37,217,52.72,10.85,34.28,38.38,12.2,23.8,42.45,25.5,48.95,5.13,11.26,9.61,47.11,4.16,7.95,14.98,26.38,31.39,8.33
2022-08-04,305,170.9,295.2,239.3,1328,117.02,329.45,78.02,90.72,132.08,120.3,255.3,184.9,100.75,99.7,93.2,171.65,146.95,108.8,167.95,165.05,139.1,113.25,37.1,182.48,389.55,101,1224,22030,942.8,864.2,2619,166.5,266,368.5,71.44,74.7,610.4,356.25,217,52.92,10.8,35.22,38.38,12.26,23.67,43.01,25.89,48.84,5.15,11.7,9.64,46.95,4.2,8.02,15.21,26.54,31.83,8.56
2022-08-05,301.3,165.3,283.8,229.1,1347,114.44,337.55,78.04,91.84,129.18,116.15,250.6,181.46,96.8,101.02,91.85,167.98,146.45,110.4,164.55,165,139.6,114.45,37.61,180.14,378,101.65,1201.5,20950,922.6,829.6,2557,164.95,259.2,375.8,72.37,70.44,592.6,354.6,221.4,53.12,11.08,34.32,37.56,12.12,23.29,42.14,25.35,48.37,5.09,11.01,9.72,46.48,4.28,8.03,15.03,26.28,31.64,8.38
2022-08-08,302.1,166.5,290.6,233.2,1329,115.48,335.65,77.36,91.38,133.82,117.55,257.8,185.68,98.44,101.14,92.65,172.03,149,110.25,167.2,167.2,139.05,113.2,37.46,181.78,375,101.1,1201,20690,936.4,836.4,2564,165.55,260.3,373.1,72.57,73,607,352.39,221,53.12,11.26,34.86,38.15,12.27,23.47,42.3,25.85,48.31,5.12,11.21,9.76,46.26,4.31,8.05,15.27,26.26,32.13,8.65
2022-08-09,299.8,159.4,287.5,226.8,1342.5,111.4,334.85,76.89,91.9,129.92,114.8,251.8,180.5,94.9,101.22,93.43,169.89,148.95,109.7,163.4,165.25,139.35,115,37.72,179.62,383.2,101.3,1191.5,20700,940.4,830.6,2570,165.4,239.5,370.7,72.54,72.88,604,341.56,220.2,53.6,11.07,34.6,37.96,12.14,23.16,41.63,25.51,48.22,5.02,10.71,9.75,46.91,4.24,8.16,15.08,26.1,31.82,8.61
2022-08-10,306,169.8,297.7,234,1343,114.62,339.65,78.11,91.98,133.44,118.2,258.1,184.48,97.94,101.66,92.7,174.5,153,110.45,169.35,169.4,140.5,115.4,37.51,184.26,390.9,102.2,1223,21080,953.6,848.8,2583,166.75,241.6,391.8,72.8,72.4,615.2,354.96,224.2,52.94,10.98,36.18,39.12,12.52,23.61,41.83,26.67,48.4,5.05,11.13,9.79,46.4,4.37,8.17,15.69,26.68,33.23,8.87
2022-08-11,308.7,169.8,301,236.9,1297,115.28,343.45,78.31,91.74,133,118.25,256.7,183.64,98.24,101.16,93.25,174.17,149.2,110.4,169.65,167.35,140.7,114.7,37.21,182.64,395.55,102.6,1235,21030,963.2,855.2,2722,166.8,247.8,396.2,72.63,78.18,628.2,357.9,226,53,11,36.08,38.57,12.55,23.86,42.31,26.55,49.41,5.07,11.23,9.76,46.72,4.33,8.2,15.49,26.7,33.4,9.05
2022-08-12,311.3,168.4,301.1,234.6,1335.5,115.4,339.45,77.89,92.04,133.2,120.3,255.1,183.48,98.56,102.48,92.53,174.6,152.2,111.1,170.9,167.1,141.05,114.3,37.34,182.44,385,102,1213,20030,954.8,839.6,2636,166,253.8,371.9,73.06,77,616.8,348.17,222,52.52,11.55,35.62,39.38,12.73,22.63,41.39,26.26,49.53,5.06,11.4,9.8,46.25,4.26,8.14,15.63,26.7,34.11,8.8
2022-08-15,314.1,170.6,301.9,237.2,1374,116.18,331.45,77.97,91.3,132.44,121.2,256.1,185.2,100.3,102.3,93.33,172.69,153.3,110.95,170.8,165.5,140.5,114,37.39,181.28,388.25,101.3,1235,19895,961.4,846.4,2692,168.5,254.9,373.1,72.21,78.04,619.4,352.02,220.8,52.7,11.79,34.78,38.9,12.65,22.75,41.7,25.6,49.52,4.97,10.93,9.73,46.54,4.24,8.18,15.5,26.48,34.07,8.9
2022-08-16,315.9,168.9,307.3,235.9,1381.5,117.28,354.35,79.7,93.46,133.68,121.3,259.2,186.66,100.45,104.3,95,176.6,155.6,114.9,172.4,169,143.4,115.8,37.81,184.2,384.9,103.45,1223,20210,959.8,828.6,2649,170.1,236.9,397,73.52,75.72,615.2,355.33,224.4,53.18,12.08,35.66,38.97,12.7,22.84,41.98,26.21,50.94,5.07,11.19,9.89,46.59,4.33,8.2,15.59,26.5,33.94,8.9
2022-08-17,311.8,166.7,304.8,233.6,1388.5,115.36,348.2,78.42,91.7,131.44,119.15,253.5,184.38,99.3,103.66,95.15,171.84,156.25,112.95,168.35,162.1,140.3,115.8,38.03,181.36,386.5,101.9,1210.5,19750,996.8,888.8,2656,170.7,235.4,402.9,72.83,74.96,600.6,335.13,224.2,53.28,11.41,34.84,38.54,12.5,22.58,40.66,25.31,49.8,4.97,10.54,9.79,46.51,4.21,8.18,15.23,26.1,33.8,8.55
2022-08-18,317.4,167.8,310.6,238.6,1389.5,118.32,356,80.89,91,130.1,120.45,255.6,186.44,106.75,102.38,94.88,179.4,159.15,110.7,170.2,165,140,117.15,38.23,182.08,378.4,101.1,1214,19630,992.6,908.2,2600,169.95,245.1,396.8,72.09,71.86,593,345.05,224.8,54.36,11.23,34.9,38.6,12.7,22.57,41.66,25.47,50.34,5.04,10.79,9.67,46.84,4.21,8.17,15.48,26.5,34.3,8.77
2022-08-19,315.5,163,307.5,238.9,1412,116.7,357.05,80.84,91.34,127.48,119,251,183.34,100.9,102.42,92.6,175.93,161.75,111.9,169.1,161.15,141.65,118.3,38.74,178.66,385.5,100.85,1219,19665,1001,907.6,2669,170.1,246.7,393.1,71.66,73.74,600.6,353.13,225.2,55.46,10.95,33.88,38.19,12.76,22.34,41.15,24.87,49.78,4.99,10.67,9.63,47.29,4.07,8.18,15.54,26.44,34.45,8.65
2022-08-22,305.7,158.3,299.3,233.3,1446,112.64,359.6,78.95,88.96,123.22,114.95,247.4,180.32,100.15,100.24,92.95,171.12,160.45,108.45,162.8,157.2,138.3,117.3,38.87,173.14,401.35,97.94,1181.5,19360,987,871.6,2648,170.2,233.5,378.7,69.82,71.46,588.8,350.19,218.6,55.58,10.47,33.9,37.64,12.29,22.03,40.27,24.09,49.85,4.95,10.17,9.41,47.27,3.97,8.14,15.35,25.98,34.06,8.31
2022-08-23,303,157.3,295,228.4,1412.5,113.04,366.85,78.3,88.86,124.28,114.6,242.9,176.68,97.98,100.34,93.13,172.5,161.7,108.1,161.75,157.85,138,114.6,38.33,174.2,397.25,98.84,1159,18805,980.4,852.2,2599,170.15,231,385.3,70.41,70,580.4,352.94,221.6,54,10.7,34.22,37.43,12.25,21.89,40.07,24.16,51.16,4.98,10.38,9.47,46.49,4.1,8.12,15.57,25.78,34.18,8.39
2022-08-24,304.1,159.2,293.3,226.7,1423,113.84,356.5,78.02,88.9,122.6,115.85,245,177.1,100.55,100.12,92.73,172.31,159.5,107.7,160.65,158.6,137.45,113.85,38.22,173.56,407.6,98.76,1153.5,18875,987.4,865.4,2725,173.7,226.6,385.1,70.6,72.06,584.6,352.39,218,54.44,10.5,34.5,36.86,12.22,21.66,40.2,24.07,51.14,4.97,10.29,9.47,47.54,4.05,8.18,15.16,25.86,34.4,8.55
2022-08-25,305.4,160.6,294.9,225.2,1436,114.06,366.85,78.42,89.18,116.38,117.15,246.7,179.08,102.5,101.12,93.25,173.55,160.6,108.45,162.1,159.1,138,114.6,38.35,173.32,410.8,99.14,1160.5,19030,968.6,871,2719,174,226,387.3,71.37,78,570.2,353.49,219,54.58,10.32,34.36,36.42,12.32,21.67,40.4,24.04,51.86,5.01,10.1,9.57,47.7,4.07,8.24,14.98,26.02,34.4,8.49
2022-08-26,303.2,151.3,291,220.9,1427,111.5,365.95,77.63,88.44,111.18,114.85,237.9,174.22,99.86,100.78,92.75,170.4,158,107.1,157,165,135.75,113.75,37.99,171.3,409.75,97.82,1134.5,18375,965.8,862.6,2684,171.55,215.4,379.5,70.75,74.7,570.2,351.29,217.8,53.68,10.04,33.92,35.72,12.12,21.35,39.92,23.75,51.18,4.95,10.06,9.49,47.03,4.01,8.19,14.89,25.66,34.25,8.34
2022-08-29,302.2,150,288.4,216.8,1399.5,111,365.25,76.64,86.98,112.76,112.95,236.5,173.46,97.04,98.75,90.43,171.35,156.95,105.4,158.15,163.05,133.2,113.75,37.91,170.6,402,96.32,1097,18170,960.4,831.2,2607,168.45,209,369.8,68.9,71.12,558.8,337.88,212.8,53.62,10.63,34.06,34.75,12.11,20.6,40.12,23.83,51.64,4.8,10.37,9.26,45.9,4.06,8.1,14.56,25.22,33.83,8.33
